"","date","station","sensor","depth","vwcavg"
"12159","2023-06-04","BUECI","BUECI-SF02",2,0.250916666666667
"12160","2023-06-05","BUECI","BUECI-SF02",2,0.2665
"12161","2023-06-06","BUECI","BUECI-SF02",2,0.268833333333333
"12162","2023-06-07","BUECI","BUECI-SF02",2,0.250916666666667
"12163","2023-06-08","BUECI","BUECI-SF02",2,0.227125
"12164","2023-06-09","BUECI","BUECI-SF02",2,0.29225
"12165","2023-06-10","BUECI","BUECI-SF02",2,0.23075
"12166","2023-06-11","BUECI","BUECI-SF02",2,0.192041666666667
"12167","2023-06-12","BUECI","BUECI-SF02",2,0.181875
"12168","2023-06-13","BUECI","BUECI-SF02",2,0
"12169","2023-06-14","BUECI","BUECI-SF02",2,0
"12170","2023-06-15","BUECI","BUECI-SF02",2,0
"12171","2023-06-16","BUECI","BUECI-SF02",2,0
"12172","2023-06-17","BUECI","BUECI-SF02",2,0
"12173","2023-06-18","BUECI","BUECI-SF02",2,0
"12174","2023-06-19","BUECI","BUECI-SF02",2,0
"12175","2023-06-20","BUECI","BUECI-SF02",2,0.0197916666666667
"12176","2023-06-21","BUECI","BUECI-SF02",2,0.472857142857143
"12177","2023-06-28","BUECI","BUECI-SF02",2,0
"12178","2023-06-29","BUECI","BUECI-SF02",2,0
"12179","2023-06-30","BUECI","BUECI-SF02",2,0
"12180","2023-06-28","SSMH","SSMH-SA",2,0.205720588235294
"12181","2023-06-29","SSMH","SSMH-SA",2,0.202454861111111
"12182","2023-06-30","SSMH","SSMH-SA",2,0.203
"12183","2023-04-01","TNHA","TNHA-SD",2,0
"12184","2023-04-02","TNHA","TNHA-SD",2,0
"12185","2023-04-03","TNHA","TNHA-SD",2,0
"12186","2023-04-04","TNHA","TNHA-SD",2,0
"12187","2023-04-05","TNHA","TNHA-SD",2,0
"12188","2023-04-06","TNHA","TNHA-SD",2,0
"12189","2023-04-07","TNHA","TNHA-SD",2,0
"12190","2023-04-08","TNHA","TNHA-SD",2,0
"12191","2023-04-09","TNHA","TNHA-SD",2,0
"12192","2023-04-10","TNHA","TNHA-SD",2,0
"12193","2023-06-05","TNHA","TNHA-BASE",3,0.0555
"12194","2023-06-06","TNHA","TNHA-BASE",3,0.0529166666666667
"12195","2023-06-07","TNHA","TNHA-BASE",3,0.0319583333333333
"12196","2023-06-08","TNHA","TNHA-BASE",3,0.0344583333333333
"12197","2023-06-09","TNHA","TNHA-BASE",3,0.0345
"12198","2023-06-10","TNHA","TNHA-BASE",3,0.021
"12199","2023-06-11","TNHA","TNHA-BASE",3,0.0281666666666667
"12200","2023-06-12","TNHA","TNHA-BASE",3,0.045375
"12201","2023-06-13","TNHA","TNHA-BASE",3,0.0475
"12202","2023-06-14","TNHA","TNHA-BASE",3,0.0527083333333333
"12203","2023-06-15","TNHA","TNHA-BASE",3,0.04175
"12204","2023-06-16","TNHA","TNHA-BASE",3,0.1045
"12205","2023-06-17","TNHA","TNHA-BASE",3,0.0783333333333333
"12206","2023-06-18","TNHA","TNHA-BASE",3,0.0814583333333333
"12207","2023-06-19","TNHA","TNHA-BASE",3,0.197473684210526
"12208","2023-06-05","BUECI","BUECI-SC",3,0.0303333333333333
"12209","2023-06-06","BUECI","BUECI-SC",3,0.0537083333333333
"12210","2023-06-07","BUECI","BUECI-SC",3,0.045375
"12211","2023-06-08","BUECI","BUECI-SC",3,0.0374166666666667
"12212","2023-06-09","BUECI","BUECI-SC",3,0.0277083333333333
"12213","2023-06-10","BUECI","BUECI-SC",3,0.01875
"12214","2023-06-11","BUECI","BUECI-SC",3,0.053625
"12215","2023-06-12","BUECI","BUECI-SC",3,0.0630416666666667
"12216","2023-06-13","BUECI","BUECI-SC",3,0.073125
"12217","2023-06-14","BUECI","BUECI-SC",3,0.083875
"12218","2023-06-15","BUECI","BUECI-SC",3,0.0783333333333333
"12219","2023-06-16","BUECI","BUECI-SC",3,0.0706666666666667
"12220","2023-06-17","BUECI","BUECI-SC",3,0.0622916666666667
"12221","2023-06-18","BUECI","BUECI-SC",3,0.0625833333333333
"12222","2023-06-19","BUECI","BUECI-SC",3,0.0578333333333333
"12223","2023-06-20","BUECI","BUECI-SC",3,0.0605416666666667
"12224","2023-06-21","BUECI","BUECI-SC",3,0.0654761904761905
"12225","2023-06-28","BUECI","BUECI-SC",3,0.0623333333333333
"12226","2023-06-29","BUECI","BUECI-SC",3,0.063
"12227","2023-06-30","BUECI","BUECI-SC",3,0.062
"12228","2023-04-03","SSMH","SSMH-SB",3,0.0330094339622642
"12229","2023-04-04","SSMH","SSMH-SB",3,0.0338923611111111
"12230","2023-04-05","SSMH","SSMH-SB",3,0.034
"12231","2023-04-06","SSMH","SSMH-SB",3,0.034
"12232","2023-04-07","SSMH","SSMH-SB",3,0.034
"12233","2023-04-08","SSMH","SSMH-SB",3,0.034
"12234","2023-04-09","SSMH","SSMH-SB",3,0.0339826388888889
"12235","2023-04-10","SSMH","SSMH-SB",3,0.03309375
"12236","2023-04-11","SSMH","SSMH-SB",3,0.033
"12237","2023-04-12","SSMH","SSMH-SB",3,0.033
"12238","2023-04-13","SSMH","SSMH-SB",3,0.033
"12239","2023-04-14","SSMH","SSMH-SB",3,0.033
"12240","2023-04-15","SSMH","SSMH-SB",3,0.000261904761904762
"12241","2023-06-05","SSMH","SSMH-SB",3,0.11
"12242","2023-06-06","SSMH","SSMH-SB",3,0.107284722222222
"12243","2023-06-07","SSMH","SSMH-SB",3,0.078
"12244","2023-06-08","SSMH","SSMH-SB",3,0.105142361111111
"12245","2023-06-09","SSMH","SSMH-SB",3,0.113871527777778
"12246","2023-06-10","SSMH","SSMH-SB",3,0.115329861111111
"12247","2023-06-11","SSMH","SSMH-SB",3,0.11640625
"12248","2023-06-12","SSMH","SSMH-SB",3,0.118059027777778
"12249","2023-06-13","SSMH","SSMH-SB",3,0.119520833333333
"12250","2023-06-14","SSMH","SSMH-SB",3,0.120638888888889
"12251","2023-06-15","SSMH","SSMH-SB",3,0.126177083333333
"12252","2023-06-16","SSMH","SSMH-SB",3,0.1438125
"12253","2023-06-17","SSMH","SSMH-SB",3,0.192201388888889
"12254","2023-06-18","SSMH","SSMH-SB",3,0.290302083333333
"12255","2023-06-19","SSMH","SSMH-SB",3,0.332229166666667
"12256","2023-06-20","SSMH","SSMH-SB",3,0.352175213675214
"12257","2023-06-28","SSMH","SSMH-SB",3,0.372380681818182
"12258","2023-04-01","TNHA","TNHA-SC",3,0.00391666666666667
"12259","2023-04-02","TNHA","TNHA-SC",3,0.004
"12260","2023-04-03","TNHA","TNHA-SC",3,0.004
"12261","2023-04-04","TNHA","TNHA-SC",3,0.004
"12262","2023-04-05","TNHA","TNHA-SC",3,0.004
"12263","2023-04-06","TNHA","TNHA-SC",3,0.00304166666666667
"12264","2023-04-07","TNHA","TNHA-SC",3,0.00266666666666667
"12265","2023-04-08","TNHA","TNHA-SC",3,0.002
"12266","2023-04-09","TNHA","TNHA-SC",3,0.001375
"12267","2023-04-10","TNHA","TNHA-SC",3,0.001
"12268","2023-04-11","TNHA","TNHA-SC",3,0.001
"12269","2023-04-12","TNHA","TNHA-SC",3,0.001
"12270","2023-04-13","TNHA","TNHA-SC",3,0.001
"12271","2023-04-14","TNHA","TNHA-SC",3,0.001
"12272","2023-04-15","TNHA","TNHA-SC",3,0.000458333333333333
"12273","2023-04-16","TNHA","TNHA-SC",3,0
"12274","2023-04-17","TNHA","TNHA-SC",3,0
"12275","2023-04-18","TNHA","TNHA-SC",3,0
"12276","2023-04-19","TNHA","TNHA-SC",3,0
"12277","2023-04-20","TNHA","TNHA-SC",3,0.000541666666666667
"12278","2023-04-21","TNHA","TNHA-SC",3,0.00170833333333333
"12279","2023-04-22","TNHA","TNHA-SC",3,0.00291666666666667
"12280","2023-04-23","TNHA","TNHA-SC",3,0.003
"12281","2023-04-24","TNHA","TNHA-SC",3,0.003
"12282","2023-04-25","TNHA","TNHA-SC",3,0.003
"12283","2023-04-26","TNHA","TNHA-SC",3,0.00304166666666667
"12284","2023-04-27","TNHA","TNHA-SC",3,0.00391666666666667
"12285","2023-04-28","TNHA","TNHA-SC",3,0.004
"12286","2023-04-29","TNHA","TNHA-SC",3,0.004375
"12287","2023-04-30","TNHA","TNHA-SC",3,0.005
"12288","2023-05-01","TNHA","TNHA-SC",3,0.005125
"12289","2023-05-02","TNHA","TNHA-SC",3,0.006
"12290","2023-05-03","TNHA","TNHA-SC",3,0.00679166666666667
"12291","2023-05-04","TNHA","TNHA-SC",3,0.00770833333333333
"12292","2023-05-05","TNHA","TNHA-SC",3,0.00895833333333333
"12293","2023-05-06","TNHA","TNHA-SC",3,0.0119166666666667
"12294","2023-05-07","TNHA","TNHA-SC",3,0.0155416666666667
"12295","2023-05-08","TNHA","TNHA-SC",3,0.0172916666666667
"12296","2023-05-09","TNHA","TNHA-SC",3,0.017
"12297","2023-05-10","TNHA","TNHA-SC",3,0.017
"12298","2023-05-11","TNHA","TNHA-SC",3,0.0160416666666667
"12299","2023-05-12","TNHA","TNHA-SC",3,0.0177083333333333
"12300","2023-05-13","TNHA","TNHA-SC",3,0.018
"12301","2023-05-14","TNHA","TNHA-SC",3,0.0215
"12302","2023-05-15","TNHA","TNHA-SC",3,0.0272916666666667
"12303","2023-05-16","TNHA","TNHA-SC",3,0.028375
"12304","2023-05-17","TNHA","TNHA-SC",3,0.026375
"12305","2023-05-18","TNHA","TNHA-SC",3,0.0251666666666667
"12306","2023-05-19","TNHA","TNHA-SC",3,0.0264583333333333
"12307","2023-05-20","TNHA","TNHA-SC",3,0.0297083333333333
"12308","2023-05-21","TNHA","TNHA-SC",3,0.0333333333333333
"12309","2023-05-22","TNHA","TNHA-SC",3,0.0357083333333333
"12310","2023-05-23","TNHA","TNHA-SC",3,0.0375
"12311","2023-05-24","TNHA","TNHA-SC",3,0.0385833333333333
"12312","2023-05-25","TNHA","TNHA-SC",3,0.038
"12313","2023-05-26","TNHA","TNHA-SC",3,0.038125
"12314","2023-05-27","TNHA","TNHA-SC",3,0.0385416666666667
"12315","2023-05-28","TNHA","TNHA-SC",3,0.0397083333333333
"12316","2023-05-29","TNHA","TNHA-SC",3,0.041
"12317","2023-05-30","TNHA","TNHA-SC",3,0.0412916666666667
"12318","2023-05-31","TNHA","TNHA-SC",3,0.0422916666666667
"12319","2023-06-01","TNHA","TNHA-SC",3,0.0180833333333333
"12320","2023-06-02","TNHA","TNHA-SC",3,0.0421666666666667
"12321","2023-06-03","TNHA","TNHA-SC",3,0.00733333333333333
"12322","2023-06-04","TNHA","TNHA-SC",3,0.00375
"12323","2023-06-05","TNHA","TNHA-SC",3,0.00575
"12324","2023-06-06","TNHA","TNHA-SC",3,0.046
"12325","2023-06-07","TNHA","TNHA-SC",3,0.0457083333333333
"12326","2023-06-08","TNHA","TNHA-SC",3,0.0383333333333333
"12327","2023-06-09","TNHA","TNHA-SC",3,0.0418333333333333
"12328","2023-06-10","TNHA","TNHA-SC",3,0.0439166666666667
"12329","2023-06-11","TNHA","TNHA-SC",3,0.0348333333333333
"12330","2023-06-12","TNHA","TNHA-SC",3,0.0597083333333333
"12331","2023-06-13","TNHA","TNHA-SC",3,0.115375
"12332","2023-06-14","TNHA","TNHA-SC",3,0.0871666666666667
"12333","2023-06-15","TNHA","TNHA-SC",3,0.112541666666667
"12334","2023-06-16","TNHA","TNHA-SC",3,0.117625
"12335","2023-06-17","TNHA","TNHA-SC",3,0.0649166666666667
"12336","2023-06-18","TNHA","TNHA-SC",3,0.070375
"12337","2023-06-19","TNHA","TNHA-SC",3,0.123
"12338","2023-04-01","BEO","BEO-BASE",3,0.000958333333333333
"12339","2023-04-02","BEO","BEO-BASE",3,0.000729166666666667
"12340","2023-04-03","BEO","BEO-BASE",3,0.0009375
"12341","2023-04-04","BEO","BEO-BASE",3,0.000729166666666667
"12342","2023-04-05","BEO","BEO-BASE",3,0
"12343","2023-04-06","BEO","BEO-BASE",3,0
"12344","2023-04-07","BEO","BEO-BASE",3,0
"12345","2023-04-08","BEO","BEO-BASE",3,0
"12346","2023-04-09","BEO","BEO-BASE",3,0
"12347","2023-04-10","BEO","BEO-BASE",3,0
"12348","2023-04-11","BEO","BEO-BASE",3,0
"12349","2023-04-12","BEO","BEO-BASE",3,0
"12350","2023-04-13","BEO","BEO-BASE",3,0
"12351","2023-04-14","BEO","BEO-BASE",3,0
"12352","2023-04-15","BEO","BEO-BASE",3,0
"12353","2023-04-16","BEO","BEO-BASE",3,0
"12354","2023-04-17","BEO","BEO-BASE",3,0
"12355","2023-04-18","BEO","BEO-BASE",3,0
"12356","2023-04-19","BEO","BEO-BASE",3,0
"12357","2023-04-20","BEO","BEO-BASE",3,0
"12358","2023-04-21","BEO","BEO-BASE",3,0.000375
"12359","2023-04-22","BEO","BEO-BASE",3,0.000833333333333333
"12360","2023-04-23","BEO","BEO-BASE",3,0.000291666666666667
"12361","2023-04-24","BEO","BEO-BASE",3,8.33333333333334e-05
"12362","2023-04-25","BEO","BEO-BASE",3,5e-04
"12363","2023-04-26","BEO","BEO-BASE",3,0.000604166666666667
"12364","2023-04-27","BEO","BEO-BASE",3,0.000666666666666667
"12365","2023-04-28","BEO","BEO-BASE",3,0.001
"12366","2023-04-29","BEO","BEO-BASE",3,0.00145833333333333
"12367","2023-04-30","BEO","BEO-BASE",3,0.00185416666666667
"12368","2023-05-01","BEO","BEO-BASE",3,0.0021875
"12369","2023-05-02","BEO","BEO-BASE",3,0.00258333333333333
"12370","2023-05-03","BEO","BEO-BASE",3,0.00335416666666667
"12371","2023-05-04","BEO","BEO-BASE",3,0.00391666666666667
"12372","2023-05-05","BEO","BEO-BASE",3,0.004375
"12373","2023-05-06","BEO","BEO-BASE",3,0.00489583333333333
"12374","2023-05-07","BEO","BEO-BASE",3,0.00539583333333333
"12375","2023-05-08","BEO","BEO-BASE",3,0.0055
"12376","2023-05-09","BEO","BEO-BASE",3,0.00595833333333334
"12377","2023-05-10","BEO","BEO-BASE",3,0.00604166666666667
"12378","2023-05-11","BEO","BEO-BASE",3,0.0065
"12379","2023-05-12","BEO","BEO-BASE",3,0.0065
"12380","2023-05-13","BEO","BEO-BASE",3,0.00697916666666667
"12381","2023-05-14","BEO","BEO-BASE",3,0.00741666666666667
"12382","2023-05-15","BEO","BEO-BASE",3,0.01675
"12383","2023-05-16","BEO","BEO-BASE",3,0.00947916666666667
"12384","2023-05-17","BEO","BEO-BASE",3,0.0056
"12385","2023-05-18","BEO","BEO-BASE",3,0
"12386","2023-05-19","BEO","BEO-BASE",3,0
"12387","2023-05-20","BEO","BEO-BASE",3,0
"12388","2023-05-21","BEO","BEO-BASE",3,0
"12389","2023-05-22","BEO","BEO-BASE",3,0
"12390","2023-05-23","BEO","BEO-BASE",3,0
"12391","2023-05-24","BEO","BEO-BASE",3,0
"12392","2023-05-25","BEO","BEO-BASE",3,0
"12393","2023-05-26","BEO","BEO-BASE",3,0
"12394","2023-05-27","BEO","BEO-BASE",3,0
"12395","2023-05-28","BEO","BEO-BASE",3,0
"12396","2023-05-29","BEO","BEO-BASE",3,0
"12397","2023-05-30","BEO","BEO-BASE",3,4.16666666666667e-05
"12398","2023-05-31","BEO","BEO-BASE",3,0.000541666666666667
"12399","2023-06-01","BEO","BEO-BASE",3,0
"12400","2023-06-02","BEO","BEO-BASE",3,0
"12401","2023-06-03","BEO","BEO-BASE",3,0
"12402","2023-06-04","BEO","BEO-BASE",3,0
"12403","2023-06-05","BEO","BEO-BASE",3,0
"12404","2023-06-06","BEO","BEO-BASE",3,0.0204255319148936
"12405","2023-06-07","BEO","BEO-BASE",3,0.0186875
"12406","2023-06-08","BEO","BEO-BASE",3,0.00927083333333333
"12407","2023-06-09","BEO","BEO-BASE",3,0.0109583333333333
"12408","2023-06-10","BEO","BEO-BASE",3,0
"12409","2023-06-11","BEO","BEO-BASE",3,0
"12410","2023-06-12","BEO","BEO-BASE",3,0.00208333333333333
"12411","2023-06-13","BEO","BEO-BASE",3,0.0359791666666667
"12412","2023-06-14","BEO","BEO-BASE",3,0.0175416666666667
"12413","2023-06-15","BEO","BEO-BASE",3,0.027
"12414","2023-06-16","BEO","BEO-BASE",3,0.045625
"12415","2023-06-17","BEO","BEO-BASE",3,0.0350416666666667
"12416","2023-06-18","BEO","BEO-BASE",3,0.00597916666666666
"12417","2023-06-19","BEO","BEO-BASE",3,0.0476041666666667
"12418","2023-06-20","BEO","BEO-BASE",3,0.0483333333333333
"12419","2023-06-21","BEO","BEO-BASE",3,0.0477916666666667
"12420","2023-06-22","BEO","BEO-BASE",3,0.0480833333333333
"12421","2023-06-23","BEO","BEO-BASE",3,0.0575833333333333
"12422","2023-06-24","BEO","BEO-BASE",3,0
"12423","2023-06-25","BEO","BEO-BASE",3,0.0236875
"12424","2023-06-26","BEO","BEO-BASE",3,0.0509375
"12425","2023-06-27","BEO","BEO-BASE",3,0.0519166666666667
"12426","2023-06-28","BEO","BEO-BASE",3,0.0204375
"12427","2023-06-29","BEO","BEO-BASE",3,0.007125
"12428","2023-04-03","SSMH","SSMH-SD",3,0.027
"12429","2023-04-04","SSMH","SSMH-SD",3,0.0271527777777778
"12430","2023-04-05","SSMH","SSMH-SD",3,0.0266180555555556
"12431","2023-04-06","SSMH","SSMH-SD",3,0.0239652777777778
"12432","2023-04-07","SSMH","SSMH-SD",3,0.0236145833333333
"12433","2023-04-08","SSMH","SSMH-SD",3,0.0194340277777778
"12434","2023-04-09","SSMH","SSMH-SD",3,0.0204583333333333
"12435","2023-04-10","SSMH","SSMH-SD",3,0.0196215277777778
"12436","2023-04-11","SSMH","SSMH-SD",3,0.0199652777777778
"12437","2023-04-12","SSMH","SSMH-SD",3,0.0199895833333333
"12438","2023-04-13","SSMH","SSMH-SD",3,0.0193263888888889
"12439","2023-04-14","SSMH","SSMH-SD",3,0.019
"12440","2023-04-15","SSMH","SSMH-SD",3,0.019
"12441","2023-04-16","SSMH","SSMH-SD",3,0.019
"12442","2023-04-17","SSMH","SSMH-SD",3,0.019
"12443","2023-04-18","SSMH","SSMH-SD",3,0.019
"12444","2023-04-19","SSMH","SSMH-SD",3,0.019
"12445","2023-04-20","SSMH","SSMH-SD",3,0.0201284722222222
"12446","2023-04-21","SSMH","SSMH-SD",3,0.0225347222222222
"12447","2023-04-22","SSMH","SSMH-SD",3,0.0240069444444444
"12448","2023-04-23","SSMH","SSMH-SD",3,0.0242708333333333
"12449","2023-04-24","SSMH","SSMH-SD",3,0.0248888888888889
"12450","2023-04-25","SSMH","SSMH-SD",3,0.025
"12451","2023-04-26","SSMH","SSMH-SD",3,0.0257743055555556
"12452","2023-04-27","SSMH","SSMH-SD",3,0.026
"12453","2023-04-28","SSMH","SSMH-SD",3,0.0267951388888889
"12454","2023-04-29","SSMH","SSMH-SD",3,0.0271145833333333
"12455","2023-04-30","SSMH","SSMH-SD",3,0.0282569444444444
"12456","2023-05-01","SSMH","SSMH-SD",3,0.0295347222222222
"12457","2023-05-02","SSMH","SSMH-SD",3,0.0310694444444444
"12458","2023-05-03","SSMH","SSMH-SD",3,0.0330868055555556
"12459","2023-05-04","SSMH","SSMH-SD",3,0.0349548611111111
"12460","2023-05-05","SSMH","SSMH-SD",3,0.0367256944444444
"12461","2023-05-06","SSMH","SSMH-SD",3,0.0387465277777778
"12462","2023-05-07","SSMH","SSMH-SD",3,0.0406840277777778
"12463","2023-05-08","SSMH","SSMH-SD",3,0.0414652777777778
"12464","2023-05-09","SSMH","SSMH-SD",3,0.0426979166666667
"12465","2023-05-10","SSMH","SSMH-SD",3,0.04378125
"12466","2023-05-11","SSMH","SSMH-SD",3,0.0447291666666667
"12467","2023-05-12","SSMH","SSMH-SD",3,0.0456979166666667
"12468","2023-05-13","SSMH","SSMH-SD",3,0.0461805555555556
"12469","2023-05-14","SSMH","SSMH-SD",3,0.0476423611111111
"12470","2023-05-15","SSMH","SSMH-SD",3,0.0549027777777778
"12471","2023-05-16","SSMH","SSMH-SD",3,0.0571319444444444
"12472","2023-05-17","SSMH","SSMH-SD",3,0.0554097222222222
"12473","2023-05-18","SSMH","SSMH-SD",3,0.0556701388888889
"12474","2023-05-19","SSMH","SSMH-SD",3,0.0580659722222222
"12475","2023-05-20","SSMH","SSMH-SD",3,0.0645555555555555
"12476","2023-05-21","SSMH","SSMH-SD",3,0.0686875
"12477","2023-05-22","SSMH","SSMH-SD",3,0.0715069444444444
"12478","2023-05-23","SSMH","SSMH-SD",3,0.0736979166666667
"12479","2023-05-24","SSMH","SSMH-SD",3,0.0754756944444444
"12480","2023-05-25","SSMH","SSMH-SD",3,0.0737881944444445
"12481","2023-05-26","SSMH","SSMH-SD",3,0.0714965277777778
"12482","2023-05-27","SSMH","SSMH-SD",3,0.0720069444444444
"12483","2023-05-28","SSMH","SSMH-SD",3,0.0740416666666667
"12484","2023-05-29","SSMH","SSMH-SD",3,0.0758854166666667
"12485","2023-05-30","SSMH","SSMH-SD",3,0.0775416666666667
"12486","2023-05-31","SSMH","SSMH-SD",3,0.0799479166666667
"12487","2023-06-01","SSMH","SSMH-SD",3,0.0810833333333333
"12488","2023-06-02","SSMH","SSMH-SD",3,0.0820486111111111
"12489","2023-06-03","SSMH","SSMH-SD",3,0.0832881944444444
"12490","2023-06-04","SSMH","SSMH-SD",3,0.057419689119171
"12491","2023-06-05","SSMH","SSMH-SD",3,0.088
"12492","2023-06-06","SSMH","SSMH-SD",3,0.0886736111111111
"12493","2023-06-07","SSMH","SSMH-SD",3,0.0614270833333334
"12494","2023-06-08","SSMH","SSMH-SD",3,0.0696666666666667
"12495","2023-06-09","SSMH","SSMH-SD",3,0.07921875
"12496","2023-06-10","SSMH","SSMH-SD",3,0.0610000000000001
"12497","2023-06-11","SSMH","SSMH-SD",3,0.0677083333333333
"12498","2023-06-12","SSMH","SSMH-SD",3,0.0983784722222222
"12499","2023-06-13","SSMH","SSMH-SD",3,0.100774305555556
"12500","2023-06-14","SSMH","SSMH-SD",3,0.0855486111111111
"12501","2023-06-15","SSMH","SSMH-SD",3,0.10828125
"12502","2023-06-16","SSMH","SSMH-SD",3,0.25540625
"12503","2023-06-17","SSMH","SSMH-SD",3,0.162746527777778
"12504","2023-06-18","SSMH","SSMH-SD",3,0.266545138888889
"12505","2023-06-19","SSMH","SSMH-SD",3,0.345420138888889
"12506","2023-06-20","SSMH","SSMH-SD",3,0.380299145299145
"12507","2023-06-28","SSMH","SSMH-SD",3,0.428556776556777
"12508","2023-06-29","SSMH","SSMH-SD",3,0.427965277777778
"12509","2023-06-30","SSMH","SSMH-SD",3,0.428
"12510","2023-04-01","BUECI","BUECI-SF01",3,0.116
"12511","2023-04-20","BUECI","BUECI-SF01",3,0.104
"12512","2023-06-28","BUECI","BUECI-SF01",3,0.201380952380952
"12513","2023-06-29","BUECI","BUECI-SF01",3,0.17725
"12514","2023-06-30","BUECI","BUECI-SF01",3,0
"12515","2023-04-01","BUECI","BUECI-SE",3,0
"12516","2023-04-02","BUECI","BUECI-SE",3,0
"12517","2023-04-03","BUECI","BUECI-SE",3,0
"12518","2023-04-04","BUECI","BUECI-SE",3,0
"12519","2023-04-05","BUECI","BUECI-SE",3,0
"12520","2023-04-06","BUECI","BUECI-SE",3,0
"12521","2023-04-07","BUECI","BUECI-SE",3,0
"12522","2023-04-08","BUECI","BUECI-SE",3,0
"12523","2023-04-09","BUECI","BUECI-SE",3,0
"12524","2023-04-10","BUECI","BUECI-SE",3,0
"12525","2023-04-11","BUECI","BUECI-SE",3,0
"12526","2023-04-12","BUECI","BUECI-SE",3,0
"12527","2023-04-13","BUECI","BUECI-SE",3,0
"12528","2023-04-14","BUECI","BUECI-SE",3,0
"12529","2023-04-15","BUECI","BUECI-SE",3,0
"12530","2023-04-16","BUECI","BUECI-SE",3,0
"12531","2023-04-17","BUECI","BUECI-SE",3,0
"12532","2023-04-18","BUECI","BUECI-SE",3,0
"12533","2023-04-19","BUECI","BUECI-SE",3,0
"12534","2023-04-20","BUECI","BUECI-SE",3,0
"12535","2023-04-21","BUECI","BUECI-SE",3,0
"12536","2023-04-22","BUECI","BUECI-SE",3,0
"12537","2023-04-23","BUECI","BUECI-SE",3,0
"12538","2023-04-24","BUECI","BUECI-SE",3,0
"12539","2023-04-25","BUECI","BUECI-SE",3,0
"12540","2023-04-26","BUECI","BUECI-SE",3,0
"12541","2023-04-27","BUECI","BUECI-SE",3,0
"12542","2023-04-28","BUECI","BUECI-SE",3,0
"12543","2023-04-29","BUECI","BUECI-SE",3,0
"12544","2023-04-30","BUECI","BUECI-SE",3,0
"12545","2023-05-01","BUECI","BUECI-SE",3,0
"12546","2023-05-02","BUECI","BUECI-SE",3,0
"12547","2023-05-03","BUECI","BUECI-SE",3,0
"12548","2023-05-04","BUECI","BUECI-SE",3,0
"12549","2023-05-05","BUECI","BUECI-SE",3,0
"12550","2023-05-06","BUECI","BUECI-SE",3,0
"12551","2023-05-07","BUECI","BUECI-SE",3,0
"12552","2023-05-08","BUECI","BUECI-SE",3,0
"12553","2023-05-09","BUECI","BUECI-SE",3,0
"12554","2023-05-10","BUECI","BUECI-SE",3,0
"12555","2023-05-11","BUECI","BUECI-SE",3,0
"12556","2023-05-12","BUECI","BUECI-SE",3,0
"12557","2023-05-13","BUECI","BUECI-SE",3,0.000666666666666667
"12558","2023-05-14","BUECI","BUECI-SE",3,0.00225
"12559","2023-05-15","BUECI","BUECI-SE",3,0.011375
"12560","2023-05-16","BUECI","BUECI-SE",3,0.0157916666666667
"12561","2023-05-17","BUECI","BUECI-SE",3,0.01425
"12562","2023-05-18","BUECI","BUECI-SE",3,0.013
"12563","2023-05-19","BUECI","BUECI-SE",3,0.0147083333333333
"12564","2023-05-20","BUECI","BUECI-SE",3,0.0222083333333333
"12565","2023-05-21","BUECI","BUECI-SE",3,0.0276666666666667
"12566","2023-05-22","BUECI","BUECI-SE",3,0.030875
"12567","2023-05-23","BUECI","BUECI-SE",3,0.033375
"12568","2023-05-24","BUECI","BUECI-SE",3,0.0345
"12569","2023-05-25","BUECI","BUECI-SE",3,0.0311666666666667
"12570","2023-05-26","BUECI","BUECI-SE",3,0.0294166666666667
"12571","2023-05-27","BUECI","BUECI-SE",3,0.0325
"12572","2023-05-28","BUECI","BUECI-SE",3,0.03575
"12573","2023-05-29","BUECI","BUECI-SE",3,0.0382083333333333
"12574","2023-05-30","BUECI","BUECI-SE",3,0.0402083333333333
"12575","2023-05-31","BUECI","BUECI-SE",3,0.0410833333333333
"12576","2023-06-01","BUECI","BUECI-SE",3,0.042
"12577","2023-06-02","BUECI","BUECI-SE",3,0.0420833333333333
"12578","2023-06-03","BUECI","BUECI-SE",3,0.042
"12579","2023-06-04","BUECI","BUECI-SE",3,0.04275
"12580","2023-06-05","BUECI","BUECI-SE",3,0.043625
"12581","2023-06-06","BUECI","BUECI-SE",3,0.045125
"12582","2023-06-07","BUECI","BUECI-SE",3,0.0465416666666667
"12583","2023-06-08","BUECI","BUECI-SE",3,0.0482083333333333
"12584","2023-06-09","BUECI","BUECI-SE",3,0.05
"12585","2023-06-10","BUECI","BUECI-SE",3,0.050875
"12586","2023-06-11","BUECI","BUECI-SE",3,0.051125
"12587","2023-06-12","BUECI","BUECI-SE",3,0.0516666666666667
"12588","2023-06-13","BUECI","BUECI-SE",3,0.1195
"12589","2023-06-14","BUECI","BUECI-SE",3,0.258583333333333
"12590","2023-06-15","BUECI","BUECI-SE",3,0.40775
"12591","2023-06-16","BUECI","BUECI-SE",3,0.438541666666667
"12592","2023-06-17","BUECI","BUECI-SE",3,0.435916666666667
"12593","2023-06-18","BUECI","BUECI-SE",3,0.393708333333333
"12594","2023-06-19","BUECI","BUECI-SE",3,0.4415
"12595","2023-06-20","BUECI","BUECI-SE",3,0.446125
"12596","2023-06-21","BUECI","BUECI-SE",3,0.443142857142857
