"","date","station","sensor","depth","airavg"
"1295","2022-10-15","TNHA","TNHA-SD","1",-7.289375
"1296","2022-10-16","TNHA","TNHA-SD","1",-4.354375
"1297","2022-10-17","TNHA","TNHA-SD","1",-1.62875
"1298","2022-10-18","TNHA","TNHA-SD","1",-3.65583333333333
"1299","2022-10-19","TNHA","TNHA-SD","1",-3.51270833333333
"1300","2022-10-20","TNHA","TNHA-SD","1",-2.37083333333333
"1301","2022-10-21","TNHA","TNHA-SD","1",-2.71125
"1302","2022-10-22","TNHA","TNHA-SD","1",-3.18666666666667
"1303","2022-10-23","TNHA","TNHA-SD","1",-4.735
"1304","2022-10-24","TNHA","TNHA-SD","1",-6.606875
"1305","2022-10-25","TNHA","TNHA-SD","1",-7.91895833333333
"1306","2022-10-26","TNHA","TNHA-SD","1",-6.38416666666667
"1307","2022-10-27","TNHA","TNHA-SD","1",-5.39520833333333
"1308","2022-10-28","TNHA","TNHA-SD","1",-6.59979166666667
"1309","2022-10-29","TNHA","TNHA-SD","1",-5.911875
"1310","2022-10-30","TNHA","TNHA-SD","1",-6.10645833333333
"1311","2022-10-31","TNHA","TNHA-SD","1",-13.739375
"1312","2022-11-01","TNHA","TNHA-SD","1",-15.514375
"1313","2022-11-02","TNHA","TNHA-SD","1",-12.67125
"1314","2022-11-03","TNHA","TNHA-SD","1",-9.45833333333333
"1315","2022-11-04","TNHA","TNHA-SD","1",-9.05020833333333
"1316","2022-11-05","TNHA","TNHA-SD","1",-10.0971794871795
"1317","2022-09-01","SSMH","SSMH-SA","1",3.92666666666667
"1318","2022-09-02","SSMH","SSMH-SA","1",3.3825
"1319","2022-09-03","SSMH","SSMH-SA","1",3.81229166666667
"1320","2022-09-04","SSMH","SSMH-SA","1",5.64895833333333
"1321","2022-09-05","SSMH","SSMH-SA","1",4.36229166666667
"1322","2022-09-06","SSMH","SSMH-SA","1",2.92458333333333
"1323","2022-09-07","SSMH","SSMH-SA","1",4.33770833333333
"1324","2022-09-08","SSMH","SSMH-SA","1",2.0925
"1325","2022-09-09","SSMH","SSMH-SA","1",3.515
"1326","2022-09-10","SSMH","SSMH-SA","1",1.98645833333333
"1327","2022-09-11","SSMH","SSMH-SA","1",1.720625
"1328","2022-09-12","SSMH","SSMH-SA","1",2.13854166666667
"1329","2022-09-13","SSMH","SSMH-SA","1",2.10020833333333
"1330","2022-09-14","SSMH","SSMH-SA","1",1.48583333333333
"1331","2022-09-15","SSMH","SSMH-SA","1",1.75291666666667
"1332","2022-09-16","SSMH","SSMH-SA","1",1.05708333333333
"1333","2022-09-17","SSMH","SSMH-SA","1",0.98731884057971
"1334","2022-09-18","SSMH","SSMH-SA","1",1.21215277777778
"1335","2022-09-19","SSMH","SSMH-SA","1",5.33739583333333
"1336","2022-09-20","SSMH","SSMH-SA","1",3.94232638888889
"1337","2022-09-21","SSMH","SSMH-SA","1",3.28350694444444
"1338","2022-09-22","SSMH","SSMH-SA","1",2.60871428571429
"1339","2022-09-23","SSMH","SSMH-SA","1",0.368958333333333
"1340","2022-09-24","SSMH","SSMH-SA","1",0.518333333333333
"1341","2022-09-25","SSMH","SSMH-SA","1",-0.3425
"1342","2022-09-26","SSMH","SSMH-SA","1",-1.47520833333333
"1343","2022-09-27","SSMH","SSMH-SA","1",-1.050625
"1344","2022-09-28","SSMH","SSMH-SA","1",-1.70145833333333
"1345","2022-09-29","SSMH","SSMH-SA","1",-0.610416666666667
"1346","2022-09-30","SSMH","SSMH-SA","1",0.37375
"1347","2022-10-01","SSMH","SSMH-SA","1",-1.65083333333333
"1348","2022-10-02","SSMH","SSMH-SA","1",-2.440625
"1349","2022-10-03","SSMH","SSMH-SA","1",-3.47583333333333
"1350","2022-10-04","SSMH","SSMH-SA","1",-4.71041666666667
"1351","2022-10-05","SSMH","SSMH-SA","1",1.02125
"1352","2022-10-06","SSMH","SSMH-SA","1",2.55666666666667
"1353","2022-10-07","SSMH","SSMH-SA","1",2.12125
"1354","2022-10-08","SSMH","SSMH-SA","1",-0.715208333333333
"1355","2022-10-09","SSMH","SSMH-SA","1",-2.90541666666667
"1356","2022-10-10","SSMH","SSMH-SA","1",-2.63958333333333
"1357","2022-10-11","SSMH","SSMH-SA","1",-0.880625
"1358","2022-10-12","SSMH","SSMH-SA","1",-1.616875
"1359","2022-10-13","SSMH","SSMH-SA","1",-1.32604166666667
"1360","2022-10-14","SSMH","SSMH-SA","1",-1.51895833333333
"1361","2022-10-15","SSMH","SSMH-SA","1",-7.565625
"1362","2022-10-16","SSMH","SSMH-SA","1",-4.14020833333333
"1363","2022-10-17","SSMH","SSMH-SA","1",-1.399375
"1364","2022-10-18","SSMH","SSMH-SA","1",-3.44854166666667
"1365","2022-10-19","SSMH","SSMH-SA","1",-3.44520833333333
"1366","2022-10-20","SSMH","SSMH-SA","1",-2.04166666666667
"1367","2022-10-21","SSMH","SSMH-SA","1",-2.64979166666667
"1368","2022-10-22","SSMH","SSMH-SA","1",-3.11770833333333
"1369","2022-10-23","SSMH","SSMH-SA","1",-4.62541666666667
"1370","2022-10-24","SSMH","SSMH-SA","1",-6.53229166666667
"1371","2022-10-25","SSMH","SSMH-SA","1",-7.76
"1372","2022-10-26","SSMH","SSMH-SA","1",-5.98916666666667
"1373","2022-10-27","SSMH","SSMH-SA","1",-5.21708333333333
"1374","2022-10-28","SSMH","SSMH-SA","1",-6.4275
"1375","2022-10-29","SSMH","SSMH-SA","1",-5.75083333333333
"1376","2022-10-30","SSMH","SSMH-SA","1",-6.01416666666667
"1377","2022-10-31","SSMH","SSMH-SA","1",-13.7195833333333
"1378","2022-11-01","SSMH","SSMH-SA","1",-15.9485416666667
"1379","2022-11-02","SSMH","SSMH-SA","1",-13.1258333333333
"1380","2022-11-03","SSMH","SSMH-SA","1",-9.64125
"1381","2022-11-04","SSMH","SSMH-SA","1",-8.98229166666667
"1382","2022-11-05","SSMH","SSMH-SA","1",-10.5497916666667
"1383","2022-11-06","SSMH","SSMH-SA","1",-15.54125
"1384","2022-11-07","SSMH","SSMH-SA","1",-3.82854166666667
"1385","2022-11-08","SSMH","SSMH-SA","1",-3.00979166666667
"1386","2022-11-09","SSMH","SSMH-SA","1",-3.47666666666667
"1387","2022-11-10","SSMH","SSMH-SA","1",-5.27625
"1388","2022-11-11","SSMH","SSMH-SA","1",-10.3602083333333
"1389","2022-11-12","SSMH","SSMH-SA","1",-12.36125
"1390","2022-11-13","SSMH","SSMH-SA","1",-6.07229166666667
"1391","2022-11-14","SSMH","SSMH-SA","1",-10.2316666666667
"1392","2022-11-15","SSMH","SSMH-SA","1",-10.2991666666667
"1393","2022-11-16","SSMH","SSMH-SA","1",-4.225
"1394","2022-11-17","SSMH","SSMH-SA","1",-1.77916666666667
"1395","2022-11-18","SSMH","SSMH-SA","1",0.243333333333333
"1396","2022-11-19","SSMH","SSMH-SA","1",-2.0825
"1397","2022-11-20","SSMH","SSMH-SA","1",-5.57770833333333
"1398","2022-11-21","SSMH","SSMH-SA","1",-6.02666666666667
"1399","2022-11-22","SSMH","SSMH-SA","1",-8.67666666666667
"1400","2022-11-26","SSMH","SSMH-SA","1",-14.08
"1401","2022-11-27","SSMH","SSMH-SA","1",-17.4197916666667
"1402","2022-11-28","SSMH","SSMH-SA","1",-24.9872916666667
"1403","2022-11-29","SSMH","SSMH-SA","1",-17.595
"1404","2022-11-30","SSMH","SSMH-SA","1",-5.48645833333333
"1405","2022-09-01","TNHA","TNHA-SC","1",3.738125
"1406","2022-09-02","TNHA","TNHA-SC","1",3.04770833333333
"1407","2022-09-03","TNHA","TNHA-SC","1",3.4975
"1408","2022-09-04","TNHA","TNHA-SC","1",4.87770833333333
"1409","2022-09-05","TNHA","TNHA-SC","1",3.49645833333333
"1410","2022-09-06","TNHA","TNHA-SC","1",2.94791666666667
"1411","2022-09-07","TNHA","TNHA-SC","1",3.94395833333333
"1412","2022-09-08","TNHA","TNHA-SC","1",1.8525
"1413","2022-09-09","TNHA","TNHA-SC","1",2.79854166666667
"1414","2022-09-10","TNHA","TNHA-SC","1",1.8275
"1415","2022-09-11","TNHA","TNHA-SC","1",1.64833333333333
"1416","2022-09-12","TNHA","TNHA-SC","1",1.95729166666667
"1417","2022-09-13","TNHA","TNHA-SC","1",2.01708333333333
"1418","2022-09-14","TNHA","TNHA-SC","1",1.433125
"1419","2022-09-15","TNHA","TNHA-SC","1",1.73458333333333
"1420","2022-09-16","TNHA","TNHA-SC","1",1.130625
"1421","2022-09-17","TNHA","TNHA-SC","1",1.06962732919255
"1422","2022-09-18","TNHA","TNHA-SC","1",1.25013888888889
"1423","2022-09-19","TNHA","TNHA-SC","1",5.05715277777778
"1424","2022-09-20","TNHA","TNHA-SC","1",3.63315972222222
"1425","2022-09-21","TNHA","TNHA-SC","1",3.21954861111111
"1426","2022-09-22","TNHA","TNHA-SC","1",2.53647058823529
"1427","2022-09-23","TNHA","TNHA-SC","1",0.398541666666667
"1428","2022-09-24","TNHA","TNHA-SC","1",0.570416666666667
"1429","2022-09-25","TNHA","TNHA-SC","1",-0.348333333333333
"1430","2022-09-26","TNHA","TNHA-SC","1",-1.55375
"1431","2022-09-27","TNHA","TNHA-SC","1",-1.19770833333333
"1432","2022-09-28","TNHA","TNHA-SC","1",-1.6725
"1433","2022-09-29","TNHA","TNHA-SC","1",-0.694166666666667
"1434","2022-09-30","TNHA","TNHA-SC","1",-0.426041666666667
"1435","2022-10-01","TNHA","TNHA-SC","1",-1.85666666666667
"1436","2022-10-02","TNHA","TNHA-SC","1",-2.366875
"1437","2022-10-03","TNHA","TNHA-SC","1",-3.20291666666667
"1438","2022-10-04","TNHA","TNHA-SC","1",-4.25625
"1439","2022-10-05","TNHA","TNHA-SC","1",0.772916666666667
"1440","2022-10-06","TNHA","TNHA-SC","1",2.354375
"1441","2022-10-07","TNHA","TNHA-SC","1",1.899375
"1442","2022-10-08","TNHA","TNHA-SC","1",-0.660208333333333
"1443","2022-10-09","TNHA","TNHA-SC","1",-2.416875
"1444","2022-10-10","TNHA","TNHA-SC","1",-2.31666666666667
"1445","2022-10-11","TNHA","TNHA-SC","1",-0.81125
"1446","2022-10-12","TNHA","TNHA-SC","1",-1.6725
"1447","2022-10-13","TNHA","TNHA-SC","1",-1.84729166666667
"1448","2022-10-14","TNHA","TNHA-SC","1",-2.23791666666667
"1449","2022-10-15","TNHA","TNHA-SC","1",-6.86354166666667
"1450","2022-10-16","TNHA","TNHA-SC","1",-4.36625
"1451","2022-10-17","TNHA","TNHA-SC","1",-1.588125
"1452","2022-10-18","TNHA","TNHA-SC","1",-3.493125
"1453","2022-10-19","TNHA","TNHA-SC","1",-3.37479166666667
"1454","2022-10-20","TNHA","TNHA-SC","1",-2.33229166666667
"1455","2022-10-21","TNHA","TNHA-SC","1",-2.61208333333333
"1456","2022-10-22","TNHA","TNHA-SC","1",-3.12479166666667
"1457","2022-10-23","TNHA","TNHA-SC","1",-4.578125
"1458","2022-10-24","TNHA","TNHA-SC","1",-6.41833333333333
"1459","2022-10-25","TNHA","TNHA-SC","1",-7.72
"1460","2022-10-26","TNHA","TNHA-SC","1",-6.25854166666667
"1461","2022-10-27","TNHA","TNHA-SC","1",-5.27083333333333
"1462","2022-10-28","TNHA","TNHA-SC","1",-6.47583333333333
"1463","2022-10-29","TNHA","TNHA-SC","1",-5.81208333333333
"1464","2022-10-30","TNHA","TNHA-SC","1",-5.97666666666667
"1465","2022-10-31","TNHA","TNHA-SC","1",-13.3116666666667
"1466","2022-11-01","TNHA","TNHA-SC","1",-15.124375
"1467","2022-11-02","TNHA","TNHA-SC","1",-12.464375
"1468","2022-11-03","TNHA","TNHA-SC","1",-9.161875
"1469","2022-11-04","TNHA","TNHA-SC","1",-8.903125
"1470","2022-11-05","TNHA","TNHA-SC","1",-10.091875
"1471","2022-11-06","TNHA","TNHA-SC","1",-14.686875
"1472","2022-11-07","TNHA","TNHA-SC","1",-3.78145833333333
"1473","2022-11-08","TNHA","TNHA-SC","1",-2.990625
"1474","2022-11-09","TNHA","TNHA-SC","1",-3.3975
"1475","2022-11-10","TNHA","TNHA-SC","1",-4.8925
"1476","2022-11-11","TNHA","TNHA-SC","1",-9.60666666666667
"1477","2022-11-12","TNHA","TNHA-SC","1",-11.6852083333333
"1478","2022-11-13","TNHA","TNHA-SC","1",-5.77708333333333
"1479","2022-11-14","TNHA","TNHA-SC","1",-9.625625
"1480","2022-11-15","TNHA","TNHA-SC","1",-9.899375
"1481","2022-11-16","TNHA","TNHA-SC","1",-4.31916666666667
"1482","2022-11-17","TNHA","TNHA-SC","1",-1.9
"1483","2022-11-18","TNHA","TNHA-SC","1",0.084375
"1484","2022-11-19","TNHA","TNHA-SC","1",-2.51916666666667
"1485","2022-11-20","TNHA","TNHA-SC","1",-5.46708333333333
"1486","2022-11-21","TNHA","TNHA-SC","1",-6.173125
"1487","2022-11-22","TNHA","TNHA-SC","1",-9.88270833333333
"1488","2022-11-23","TNHA","TNHA-SC","1",-12.5991666666667
"1489","2022-11-24","TNHA","TNHA-SC","1",-12.5841666666667
"1490","2022-11-25","TNHA","TNHA-SC","1",-12.524375
"1491","2022-11-26","TNHA","TNHA-SC","1",-13.5989583333333
"1492","2022-11-27","TNHA","TNHA-SC","1",-16.6695833333333
"1493","2022-11-28","TNHA","TNHA-SC","1",-23.553125
"1494","2022-11-29","TNHA","TNHA-SC","1",-17.0908333333333
"1495","2022-11-30","TNHA","TNHA-SC","1",-5.70083333333333
"1496","2022-12-01","TNHA","TNHA-SC","1",-2.34
"1497","2022-09-01","TNHA","TNHA-SB","1",3.87770833333333
"1498","2022-09-02","TNHA","TNHA-SB","1",3.22125
"1499","2022-09-03","TNHA","TNHA-SB","1",3.636875
"1500","2022-09-04","TNHA","TNHA-SB","1",5.08895833333333
"1501","2022-09-05","TNHA","TNHA-SB","1",3.50625
"1502","2022-09-06","TNHA","TNHA-SB","1",2.95375
"1503","2022-09-07","TNHA","TNHA-SB","1",4.49145833333333
"1504","2022-09-08","TNHA","TNHA-SB","1",2.02583333333333
"1505","2022-09-09","TNHA","TNHA-SB","1",3.0025
"1506","2022-09-10","TNHA","TNHA-SB","1",1.918125
"1507","2022-09-11","TNHA","TNHA-SB","1",1.74354166666667
"1508","2022-09-12","TNHA","TNHA-SB","1",2.05895833333333
"1509","2022-09-13","TNHA","TNHA-SB","1",2.13020833333333
"1510","2022-09-14","TNHA","TNHA-SB","1",1.53291666666667
"1511","2022-09-15","TNHA","TNHA-SB","1",1.80541666666667
"1512","2022-09-16","TNHA","TNHA-SB","1",1.17291666666667
"1513","2022-09-17","TNHA","TNHA-SB","1",1.13391304347826
"1514","2022-09-18","TNHA","TNHA-SB","1",0.9003515625
"1515","2022-12-01","TNHA","TNHA-BASE","1",-5.09229166666667
"1516","2022-12-02","TNHA","TNHA-BASE","1",-2.26289583333333
"1517","2022-12-03","TNHA","TNHA-BASE","1",-4.362625
"1518","2022-12-04","TNHA","TNHA-BASE","1",-10.2768541666667
"1519","2022-12-05","TNHA","TNHA-BASE","1",-4.34297916666667
"1520","2022-12-06","TNHA","TNHA-BASE","1",-8.41754166666667
"1521","2022-12-07","TNHA","TNHA-BASE","1",-10.3388958333333
"1522","2022-12-08","TNHA","TNHA-BASE","1",-11.1396666666667
"1523","2022-12-09","TNHA","TNHA-BASE","1",-11.6893125
"1524","2022-12-10","TNHA","TNHA-BASE","1",-13.052125
"1525","2022-12-11","TNHA","TNHA-BASE","1",-15.8005833333333
"1526","2022-12-12","TNHA","TNHA-BASE","1",-12.6847708333333
"1527","2022-12-13","TNHA","TNHA-BASE","1",-12.1705416666667
"1528","2022-12-14","TNHA","TNHA-BASE","1",-15.2705833333333
"1529","2022-12-15","TNHA","TNHA-BASE","1",-13.2621666666667
"1530","2022-12-16","TNHA","TNHA-BASE","1",-16.6776666666667
"1531","2022-12-17","TNHA","TNHA-BASE","1",-22.54775
"1532","2022-12-18","TNHA","TNHA-BASE","1",-21.1151666666667
"1533","2022-12-19","TNHA","TNHA-BASE","1",-13.4466458333333
"1534","2022-12-20","TNHA","TNHA-BASE","1",-15.7616666666667
"1535","2022-12-21","TNHA","TNHA-BASE","1",-24.2613541666667
"1536","2022-12-22","TNHA","TNHA-BASE","1",-12.0837916666667
"1537","2022-12-23","TNHA","TNHA-BASE","1",-14.036875
"1538","2022-12-24","TNHA","TNHA-BASE","1",-11.9516041666667
"1539","2022-12-25","TNHA","TNHA-BASE","1",-23.2460833333333
"1540","2022-12-26","TNHA","TNHA-BASE","1",-24.0884166666667
"1541","2022-12-27","TNHA","TNHA-BASE","1",-21.9266458333333
"1542","2022-12-28","TNHA","TNHA-BASE","1",-21.7185
"1543","2022-12-01","TNHA","TNHA-SA","1",-5.03458333333333
"1544","2022-12-02","TNHA","TNHA-SA","1",-2.19729166666667
"1545","2022-12-03","TNHA","TNHA-SA","1",-4.063125
"1546","2022-12-04","TNHA","TNHA-SA","1",-10.2195833333333
"1547","2022-12-05","TNHA","TNHA-SA","1",-4.34979166666667
"1548","2022-12-06","TNHA","TNHA-SA","1",-8.295
"1549","2022-12-07","TNHA","TNHA-SA","1",-10.256875
"1550","2022-12-08","TNHA","TNHA-SA","1",-11.0370833333333
"1551","2022-12-09","TNHA","TNHA-SA","1",-11.5322916666667
"1552","2022-12-10","TNHA","TNHA-SA","1",-12.9470833333333
"1553","2022-12-11","TNHA","TNHA-SA","1",-15.7297916666667
"1554","2022-12-12","TNHA","TNHA-SA","1",-12.5439583333333
"1555","2022-12-13","TNHA","TNHA-SA","1",-12.045625
"1556","2022-12-14","TNHA","TNHA-SA","1",-15.181875
"1557","2022-12-15","TNHA","TNHA-SA","1",-13.2060416666667
"1558","2022-12-16","TNHA","TNHA-SA","1",-16.4225
"1559","2022-12-17","TNHA","TNHA-SA","1",-22.5220833333333
"1560","2022-12-18","TNHA","TNHA-SA","1",-20.98625
"1561","2022-12-19","TNHA","TNHA-SA","1",-13.4552083333333
"1562","2022-12-20","TNHA","TNHA-SA","1",-15.735625
"1563","2022-12-21","TNHA","TNHA-SA","1",-24.0802083333333
"1564","2022-12-22","TNHA","TNHA-SA","1",-11.8889583333333
"1565","2022-12-23","TNHA","TNHA-SA","1",-13.9577083333333
"1566","2022-12-24","TNHA","TNHA-SA","1",-11.94125
"1567","2022-12-25","TNHA","TNHA-SA","1",-22.875
"1568","2022-12-26","TNHA","TNHA-SA","1",-23.95
"1569","2022-12-27","TNHA","TNHA-SA","1",-21.8585416666667
"1570","2022-12-28","TNHA","TNHA-SA","1",-21.572
"1571","2022-12-01","BEO","BEO-BASE","1",-5.402375
"1572","2022-12-02","BEO","BEO-BASE","1",-2.27945833333333
"1573","2022-12-03","BEO","BEO-BASE","1",-5.38633333333333
"1574","2022-12-04","BEO","BEO-BASE","1",-11.2192291666667
"1575","2022-12-05","BEO","BEO-BASE","1",-4.624
"1576","2022-12-06","BEO","BEO-BASE","1",-10.0435416666667
"1577","2022-12-07","BEO","BEO-BASE","1",-10.4104375
"1578","2022-12-08","BEO","BEO-BASE","1",-11.507
"1579","2022-12-09","BEO","BEO-BASE","1",-12.6075
"1580","2022-12-10","BEO","BEO-BASE","1",-14.8622083333333
"1581","2022-12-11","BEO","BEO-BASE","1",-16.6062708333333
"1582","2022-12-12","BEO","BEO-BASE","1",-12.8952916666667
"1583","2022-12-13","BEO","BEO-BASE","1",-13.3922083333333
"1584","2022-12-14","BEO","BEO-BASE","1",-16.7545833333333
"1585","2022-12-15","BEO","BEO-BASE","1",-15.8640416666667
"1586","2022-12-16","BEO","BEO-BASE","1",-18.3292291666667
"1587","2022-12-17","BEO","BEO-BASE","1",-25.49725
"1588","2022-12-18","BEO","BEO-BASE","1",-23.867625
"1589","2022-12-19","BEO","BEO-BASE","1",-14.6808541666667
"1590","2022-12-20","BEO","BEO-BASE","1",-17.0417708333333
"1591","2022-12-21","BEO","BEO-BASE","1",-26.8560625
"1592","2022-12-22","BEO","BEO-BASE","1",-12.4243333333333
"1593","2022-12-23","BEO","BEO-BASE","1",-14.335
"1594","2022-12-24","BEO","BEO-BASE","1",-12.5860208333333
"1595","2022-12-25","BEO","BEO-BASE","1",-25.4074583333333
"1596","2022-12-26","BEO","BEO-BASE","1",-27.4252708333333
"1597","2022-12-27","BEO","BEO-BASE","1",-22.7077083333333
"1598","2022-12-28","BEO","BEO-BASE","1",-23.1821666666667
"1599","2022-12-29","BEO","BEO-BASE","1",-23.3819791666667
"1600","2022-12-30","BEO","BEO-BASE","1",-18.96275
"1601","2022-12-31","BEO","BEO-BASE","1",-17.1925416666667
"1602","2023-01-01","BEO","BEO-BASE","1",-16.1745416666667
"1603","2023-01-02","BEO","BEO-BASE","1",-16.1758541666667
"1604","2023-01-03","BEO","BEO-BASE","1",-15.5955416666667
"1605","2023-01-04","BEO","BEO-BASE","1",-13.8326666666667
"1606","2023-01-05","BEO","BEO-BASE","1",-17.6588958333333
"1607","2023-01-06","BEO","BEO-BASE","1",-21.0518125
"1608","2023-01-07","BEO","BEO-BASE","1",-23.16995
"1609","2023-02-23","BEO","BEO-BASE","1",-3.90766666666667
"1610","2023-02-27","BEO","BEO-BASE","1",-26.1562739726027
"1611","2023-02-28","BEO","BEO-BASE","1",-32.6843402489627
"1612","2022-12-01","SSMH","SSMH-??","1",-5.2725
"1613","2022-12-02","SSMH","SSMH-??","1",-2.33979166666667
"1614","2022-12-03","SSMH","SSMH-??","1",-4.48625
"1615","2022-12-04","SSMH","SSMH-??","1",-10.2975
"1616","2022-12-05","SSMH","SSMH-??","1",-4.44979166666667
"1617","2022-12-06","SSMH","SSMH-??","1",-8.62666666666667
"1618","2022-12-07","SSMH","SSMH-??","1",-10.1452083333333
"1619","2022-12-08","SSMH","SSMH-??","1",-11.0452083333333
"1620","2022-12-09","SSMH","SSMH-??","1",-11.6897916666667
"1621","2022-12-10","SSMH","SSMH-??","1",-13.3025
"1622","2022-12-11","SSMH","SSMH-??","1",-15.7497916666667
"1623","2022-12-12","SSMH","SSMH-??","1",-12.4566666666667
"1624","2022-12-13","SSMH","SSMH-??","1",-12.1516666666667
"1625","2022-12-14","SSMH","SSMH-??","1",-15.2610416666667
"1626","2022-12-15","SSMH","SSMH-??","1",-13.4858333333333
"1627","2022-12-16","SSMH","SSMH-??","1",-16.9029166666667
"1628","2022-12-17","SSMH","SSMH-??","1",-23.2210416666667
"1629","2022-12-18","SSMH","SSMH-??","1",-21.370625
"1630","2022-12-19","SSMH","SSMH-??","1",-13.5702083333333
"1631","2022-12-20","SSMH","SSMH-??","1",-13.9541935483871
"1632","2022-12-01","SSMH","SSMH-SA","1",-5.13416666666667
"1633","2022-12-02","SSMH","SSMH-SA","1",-2.19875
"1634","2022-12-03","SSMH","SSMH-SA","1",-4.03208333333333
"1635","2022-12-04","SSMH","SSMH-SA","1",-10.6085416666667
"1636","2022-12-05","SSMH","SSMH-SA","1",-4.36520833333333
"1637","2022-12-06","SSMH","SSMH-SA","1",-8.64666666666667
"1638","2022-12-07","SSMH","SSMH-SA","1",-10.1433333333333
"1639","2022-12-08","SSMH","SSMH-SA","1",-10.8597916666667
"1640","2022-12-09","SSMH","SSMH-SA","1",-11.3435416666667
"1641","2022-12-10","SSMH","SSMH-SA","1",-13.3229166666667
"1642","2022-12-11","SSMH","SSMH-SA","1",-18.668947368421
"1643","2022-12-12","SSMH","SSMH-SA","1",-9.6725
"1644","2022-12-13","SSMH","SSMH-SA","1",-10.8771428571429
"1645","2022-12-14","SSMH","SSMH-SA","1",-13.5633333333333
"1646","2022-12-01","TNHA","TNHA-SC","1",-4.99416666666667
"1647","2022-12-02","TNHA","TNHA-SC","1",-2.22375
"1648","2022-12-03","TNHA","TNHA-SC","1",-4.265
"1649","2022-12-04","TNHA","TNHA-SC","1",-10.183125
"1650","2022-12-05","TNHA","TNHA-SC","1",-4.500625
"1651","2022-12-06","TNHA","TNHA-SC","1",-8.24458333333333
"1652","2022-12-07","TNHA","TNHA-SC","1",-10.2254166666667
"1653","2022-12-08","TNHA","TNHA-SC","1",-10.9997916666667
"1654","2022-12-09","TNHA","TNHA-SC","1",-11.324375
"1655","2022-12-10","TNHA","TNHA-SC","1",-12.6229166666667
"1656","2022-12-11","TNHA","TNHA-SC","1",-15.7004166666667
"1657","2022-12-12","TNHA","TNHA-SC","1",-12.5095833333333
"1658","2022-12-13","TNHA","TNHA-SC","1",-11.8908333333333
"1659","2022-12-14","TNHA","TNHA-SC","1",-15.0297916666667
"1660","2022-12-15","TNHA","TNHA-SC","1",-13.1314583333333
"1661","2022-12-16","TNHA","TNHA-SC","1",-16.71125
"1662","2022-12-17","TNHA","TNHA-SC","1",-21.9870833333333
"1663","2022-12-18","TNHA","TNHA-SC","1",-20.5764583333333
"1664","2022-12-19","TNHA","TNHA-SC","1",-13.4010416666667
"1665","2022-12-20","TNHA","TNHA-SC","1",-15.7372916666667
"1666","2022-12-21","TNHA","TNHA-SC","1",-23.6920833333333
"1667","2022-12-22","TNHA","TNHA-SC","1",-11.9377083333333
"1668","2022-12-23","TNHA","TNHA-SC","1",-13.665625
"1669","2022-12-24","TNHA","TNHA-SC","1",-11.77625
"1670","2022-12-25","TNHA","TNHA-SC","1",-22.3897916666667
"1671","2022-12-26","TNHA","TNHA-SC","1",-23.9072916666667
"1672","2022-12-27","TNHA","TNHA-SC","1",-21.838125
"1673","2022-12-28","TNHA","TNHA-SC","1",-21.533
"1674","2023-04-01","BUECI","BUECI-SE","1",-15.6754166666667
"1675","2023-04-02","BUECI","BUECI-SE","1",-17.13875
"1676","2023-04-03","BUECI","BUECI-SE","1",-14.8870833333333
"1677","2023-04-04","BUECI","BUECI-SE","1",-18.8129166666667
"1678","2023-04-05","BUECI","BUECI-SE","1",-21.1595833333333
"1679","2023-04-06","BUECI","BUECI-SE","1",-23.6120833333333
"1680","2023-04-07","BUECI","BUECI-SE","1",-23.6233333333333
"1681","2023-04-08","BUECI","BUECI-SE","1",-25.7695833333333
"1682","2023-04-09","BUECI","BUECI-SE","1",-25.2816666666667
"1683","2023-04-10","BUECI","BUECI-SE","1",-18.72
"1684","2023-04-11","BUECI","BUECI-SE","1",-21.9058333333333
"1685","2023-04-12","BUECI","BUECI-SE","1",-21.8379166666667
"1686","2023-04-13","BUECI","BUECI-SE","1",-21.5625
"1687","2023-04-14","BUECI","BUECI-SE","1",-21.3716666666667
"1688","2023-04-15","BUECI","BUECI-SE","1",-22.2845833333333
"1689","2023-04-16","BUECI","BUECI-SE","1",-21.6733333333333
"1690","2023-04-17","BUECI","BUECI-SE","1",-20.9983333333333
"1691","2023-04-18","BUECI","BUECI-SE","1",-20.5995833333333
"1692","2023-04-19","BUECI","BUECI-SE","1",-17.9333333333333
"1693","2023-04-20","BUECI","BUECI-SE","1",-9.22208333333333
"1694","2023-04-21","BUECI","BUECI-SE","1",-9.07333333333333
"1695","2023-04-22","BUECI","BUECI-SE","1",-17.53375
"1696","2023-04-23","BUECI","BUECI-SE","1",-17.1225
"1697","2023-04-24","BUECI","BUECI-SE","1",-16.6608333333333
"1698","2023-04-25","BUECI","BUECI-SE","1",-12.9130434782609
"1699","2023-04-26","BUECI","BUECI-SE","1",-15.45
"1700","2023-04-27","BUECI","BUECI-SE","1",-15.3104166666667
"1701","2023-04-28","BUECI","BUECI-SE","1",-13.58625
"1702","2023-04-29","BUECI","BUECI-SE","1",-13.60125
"1703","2023-04-30","BUECI","BUECI-SE","1",-11.81375
"1704","2023-05-01","BUECI","BUECI-SE","1",-11.3308333333333
"1705","2023-05-02","BUECI","BUECI-SE","1",-8.43708333333333
"1706","2023-05-03","BUECI","BUECI-SE","1",-6.90916666666667
"1707","2023-05-04","BUECI","BUECI-SE","1",-6.62875
"1708","2023-05-05","BUECI","BUECI-SE","1",-5.49166666666667
